,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
194905,6131.68,4025.07,15039.9,9259.1,3322,3499.3,4042.6,925.92,3815.24,5374.6
194906,6070.88,3834.81,14415.66,8685.64,3137.64,3422.58,4025.6,903.6,3775.2,5191.34
194907,6127.65,3892.48,14485.64,8511.8,3099.15,3639.84,4160.34,920.34,4127.37,5169.76
194908,6407.64,4259.2,15327.61,9032.1,3312.45,3727.6,4363.92,973.44,4309.77,5378.32
194909,6626.43,4280.96,15509.15,9447.35,3322.8,3763.04,4398.72,970.2,4448.28,5420.98
194910,6776.37,4382.08,16050.64,9727.85,3422.7,3750.88,4483.98,984.6,4602.18,5571.08
194911,6851.34,4702.08,16723.59,10078.75,3549.15,3821.36,4505.73,1015.56,4643.79,5694.32
194912,6917.13,4709.76,16995.9,9627.2,3670.65,3884.32,4555.32,1054.8,4773.18,5673.98
195001,7230.78,5073.28,17969.33,9681.65,3951.9,3887.68,4703.9,1142.64,4904.28,6035.08
195002,7298.1,5166.08,18301.11,9608.5,4130.1,3959.84,4712.4,1152.54,5065.59,6215.63
195003,7298.1,5256.96,18523.34,9460.55,4258.35,3985.12,4787.2,1169.1,5172.75,6247.03
195004,7217.01,5344.64,18585.94,9898.9,4331.25,4108.8,4760.85,1131.48,5166.48,6160.68
195005,7201.71,5907.84,19931.84,10201.4,4528.92,4206.24,4731.1,1191.78,5196.69,6243.89
195006,7314.93,6197.76,20955.35,10872.36,4526.72,4288.16,4852.65,1233,5266.8,6281.57
195007,6828.39,5948.8,19659.53,10572.93,4173.84,4522.88,4635.9,1185.66,6267.78,5733.54
195008,6834.51,5785,20057.04,11493.48,4050.64,4462.96,4582.35,1100.7,5920.3,6148.53
195009,7060.95,6110,21093.07,11862.27,4245.56,4576,4749.8,1135.44,6086.74,6250.29
195010,7360.83,6606.6,21963.21,12265.26,4430.36,4489.2,5132.3,1201.5,6325.45,6622.35
195011,7301.16,6644.95,22032.07,12289.77,4362.16,4498.64,5167.15,1176.84,6252.45,6501.51
195012,7235.37,6192,22850.88,12695.04,4423.76,4486.88,5162.9,1219.86,6143.68,6676.41
195101,7400.61,6258.56,24223.68,13770.63,4544.32,4502.72,5261.5,1288.26,6332.02,7331.2
195102,7709.67,6834.56,25665.12,14607.39,4893.68,4587.36,5439.15,1325.34,6624.75,7790.98
195103,7743.33,6903.04,25814.88,14633.04,4924.04,4774.88,5571.75,1339.92,6795.57,7721.46
195104,7484.76,6971.52,24931.92,14267.67,4840.44,4655.52,5436.6,1358.46,6663.44,7437.06
195105,7530.66,7208.96,26604.24,15802.11,4985.64,4695.04,5443.4,1497.24,6653.22,7704.08
195106,7388.37,6704,25830.48,15164.28,4830.76,4674.56,5341.4,1515.78,6621.1,7399.14
195107,7296.12,6238.7,25618.08,15955.37,5155.22,5112.08,5328.56,1572.63,7438.35,7043.75
195108,7472.55,6431.1,27748.68,17761.95,5463.42,5254.96,5472.18,1795.12,7807.25,7550.9
195109,7684.9,6759.35,28862.85,18569.66,5764.26,5393.2,5582.26,1765.1,7928.8,7765.03
195110,7608.95,6929.65,28834.32,18410.36,5924.8,5316,5743.08,1728.62,7995.95,8011.36
195111,7350.1,6783.4,27517.28,18592.08,5575.66,5258.64,5553.88,1622.79,8007.72,7707.07
195112,7277.25,6801.6,27340.32,18196.78,5666.28,5274.48,5573.66,1605.5,8101.8,7795.62
195201,7378,6955,28446.32,19032.81,5908.24,5252.56,5534.1,1681.5,8326.08,7901.88
195202,7401.25,6873.1,28319.92,20272.99,5797.38,5261.76,5485.94,1690.81,8541.12,8153.04
195203,7198.2,6786.65,27024.32,19398.61,5580.26,5228.08,5249.44,1613.48,8562.12,7977.6
195204,7276.5,7341.1,27741.64,21071.85,5812.1,5218.64,5361.24,1614.43,8712.48,8384
195205,7019.32,7118.15,25842.48,19444.63,5603.72,5179.84,5250.3,1523.42,8520.12,8088
195206,7120.96,7289.1,26755.72,19933.15,5751.84,5232.32,5357.8,1555.53,8738.52,8264
195207,7289.88,7673.82,28643.64,21295.8,6160.77,6020.24,5437.5,1563.13,9759.96,8619.2
195208,7322.64,7864.56,29231.5,21061.8,6253.38,6034.8,5532.33,1491.5,9927.96,8704
195209,7344.48,7908.78,28537.05,20284.8,6223,6087.28,5479.26,1476.68,10081.68,8648
195210,7096.44,7838.82,27839.37,19396.8,6234.76,5979.28,5420.97,1314.36,10066.56,8489.6
195211,6995.04,7926.6,27350.68,19450.2,6157.83,6034.24,5350.5,1294.2,10068.24,8328
195212,7352.28,8323.26,29421.14,19621.2,6680.66,6269.36,5536.68,1380.42,10549.56,8859.2
195301,7420.92,8894.82,30078.02,20496,6816.39,6246.32,5570.61,1348.2,10689.84,9136
195302,7556.64,8861.82,30258.34,19871.4,6671.35,6290.83,5599.46,1276.2,10750.32,9214.4
195303,7595.28,8635.44,29723.82,19734,6646.08,6262.83,5556.46,1297.26,10750.32,9134.4
195304,7432.04,8248.68,29150.66,19608.6,6547.2,6148.59,5509.16,1288.8,10720.08,8956.8
195305,7399.7,8084.34,28302.57,18585.6,6483.36,6084.47,5449.82,1170.28,10342.08,8633.43
195306,7370.44,7964.22,28170.96,18723.6,6532.32,6105.68,5504,1164.16,10291.68,8700.94
195307,7459.76,7642.7,28116.34,18823.2,6427.5,7007.6,5439.28,1154.7,10500.16,8615.11
195308,7628.58,7694.7,28790.79,19555.8,6568,7073.52,5535.2,1195.74,10814.32,8719.76
195309,7302.08,7089.55,27188.56,18082.2,6251,7013.44,5367.03,1190.88,10728.96,8078.98
195310,7271.68,6979.84,27405.7,17719.2,6398,7036.24,5352.24,1191.42,10838.96,7963.06
195311,7312.72,7517.44,28982.08,18698.4,6848.5,7133.12,5387.91,1220.76,11292.16,8239.98
195312,7291.44,7430.4,29870.96,18811.2,7129.5,7291.68,5510.58,1308.78,11573.76,8389.71
195401,7215.44,7330.56,29920.16,18871.8,7097.5,7227.84,5539.29,1283.76,11584.32,8130.5
195402,7505.76,7717.76,31251.84,20494.2,7587,7364.08,5710.68,1355.22,11929.28,8650.53
195403,7426.72,7733.12,31307.6,20860.2,7974,7552.72,5694.15,1346.4,12073.6,8727.81
195404,7496.64,7997.44,32732.7,21736.8,8602,7579.12,5697.63,1345.86,12368.4,8840.51
195405,7551.36,8306.55,34459.75,23065.8,9362.5,7728.88,5775.06,1359.36,12478.4,9080.4
195406,7689.68,8564.85,35753.25,23538,9318.5,7823.44,5902.08,1375.56,12764.4,9420.11
195407,7796.08,8709.76,37449.6,22420.8,10209,8301.78,6063.9,1378.8,13853.84,9444.6
195408,8277.92,9567.22,39345.32,23060.74,10212.5,8663.58,6309.24,1490.94,14561.82,10073.16
195409,8001.28,9132.6,37605.64,22939.2,9748.5,8528.22,6256.17,1445.76,14252.42,9791.28
195410,8268.8,10404.16,39994.73,25218.37,10405.5,8641.44,6543.27,1481.58,14477.19,10107.2
195411,8074.24,10324.25,39498.23,24676.1,10216,8568.36,6367.53,1454.94,13879.32,10131.2
195412,8515.04,10578.01,44453.3,26418.42,11550.5,8859.87,6845.16,1625.58,14602.77,11171.2
195501,8838.8,11341.12,47246.94,28107.96,11821,8889.39,6955.65,1719.72,14825.7,12150.4
195502,8817,11402.73,47150.4,28211.78,12310,8960.58,7065.27,1667.52,14996.7,12240
195503,8895,11172.15,48783.44,28675.78,12913,9316.53,7117.47,1707.84,15491.7,12636.8
195504,8779.5,11170.93,48845.76,28584.14,12648.5,9188.01,6994.8,1781.94,15312.6,12689.79
195505,9121.5,11804.11,50905.6,28529.64,13317.71,9369.09,7113.12,1779.56,15645.6,13106.1
195506,9048,11555.84,52145.44,28123.8,13323.59,9486.09,7286.25,1828.52,15556.5,13249.88
195507,9732.56,13640.62,61030.17,32244.09,13614.65,10684.53,7705.28,1832.6,16612.59,14527.83
195508,9911.92,16206.8,60099.78,33118,13198.15,10963.35,7851.36,1832.6,17179.89,14256.34
195509,9788.8,15282.33,61593.49,32497.41,13183.45,10678.77,7936.72,1827.5,17125.95,14238.96
195510,9582.08,16606.2,61148.65,32138.4,12568.99,10679.49,8190.16,1764.43,16607.01,13837.64
195511,9492.4,15796.8,59150.24,31790.08,11882.01,10556.82,7973.68,1776.16,16384.74,13431.58
195512,9766,16916.48,63167.6,34183.52,13128.08,10722.42,8411.16,1872.55,16860.9,14365.36
195601,9813.49,16183.16,64990,35434,13719.02,10688.31,8306.76,1983.56,16777.2,14193.14
195602,9641.35,15115.96,61854.4,35560.56,12986.47,10887.39,7924.9,1851.13,16673.04,13779.18
195603,9692.69,15811.96,64527.7,36939.28,13741.56,10903.59,8102.06,1994.61,16911.12,14128.36
195604,9815,16454.02,69549.35,41143.76,15096.9,10929.33,8113.24,2134.35,17487.72,14883.6
195605,9860.82,15599.1,70309.8,42623.28,15019.48,10833.12,7954.14,2189.77,17053.41,14937.32
195606,9483.85,14746.5,65474.02,39642.4,14174.23,10713.06,7543.92,2153.56,16849.74,13985.4
195607,9867,18665.79,70096.88,41113.53,14539.5,11811.8,8070.12,2270.18,17687.98,13949.82
195608,10009.82,19515.09,74386.56,43317.68,15307,12129.3,8441.61,2337.16,18562.18,14221.06
195609,9810.16,19437,71590.96,40794.88,14728.5,11944.4,8166.69,2255.56,18022.62,13634.4
195610,9443.62,19255.17,66798.49,38387.8,13657,11476.2,7771.71,2167.33,17265.92,12980.76
195611,9449.8,18988.98,67340.68,38503.85,14101,11316.8,7870.89,2176.68,17390,13093.08
195612,9332.88,18123.72,66205.15,40240.2,14157,11477.9,7652.52,2130.1,17379.66,13007.28
195701,9402.44,18270.21,69124.38,41795.46,14705.5,11627.6,7567.26,2247.74,17627.82,13180.44
195702,9556.36,17375.31,65081.9,40010.76,13874.5,11965.2,7454.16,2194.53,18031.08,13072.8
195703,9347.68,16893.09,62901.8,38860.56,13765,12001,7335.84,2177.19,17893.84,12665.64
195704,9455.72,16954.56,64013.82,40070.16,14343,12035.6,7469.82,2350.08,18127.9,12894.96
195705,9571.17,18175.85,66183.43,42798.24,15545,12089.4,7472.43,2474.18,18654.3,13281.84
195706,9641.73,18094.86,68092.1,45804.42,16408,12206.2,7625.55,2579.75,18983.3,13377
195707,9840,18235.28,68702.53,46010.72,17792.04,13169.4,7325.4,3025.32,18771.05,13344
195708,9917.44,18828.32,68919.74,46398.24,17976.52,13137.5,7522.89,3111.85,18702.65,13467.2
195709,9659.67,18121.04,64218.3,43497.44,16664.56,13098,7271.46,3025.49,18137.4,12618.24
195710,9442.4,16816.24,59657.4,40005.28,15538.2,12604.05,7277.32,2909.04,17744.1,11737.38
195711,9221.88,16080.96,56752.5,37594.48,15244.08,12339,6978.04,2890.85,17560.75,10904.22
195712,9454.24,14962.08,58111.06,38207.12,16201.68,12511.89,7040.82,3091.28,18232.4,10721.53
195801,9442.4,13712.16,55265.87,35507.36,15578.1,12509.28,6881.72,3062.55,18622.85,10172.03
195802,10133.56,14462.56,58205.29,36019.2,16202.82,13041.72,7373.75,3059.32,19724.85,11263.18
195803,10259.13,14069.44,56660.46,34101.2,15886.47,13123.44,7423.08,3194.64,19892.05,10994.88
195804,10635.45,14434.56,57372.36,36776.88,16231.32,13108.95,7703.64,3428.9,20199.85,11216.4
195805,10999.64,15046.64,57953.48,38633.28,16207.95,13463.46,7914.48,3681.52,21164.1,11704.68
195806,11236.16,15552.35,59608.56,38258.55,16426.83,13737.15,8158.92,3706.85,21383.55,12082.2
195807,11748.24,16018.08,62758.42,40801.2,17946.18,14618.88,8373.87,4038.6,22745.53,13166.28
195808,11929.05,17513.91,67930.18,41016.25,18620.91,14749.83,8510.82,4274.2,22934.68,13641.88
195809,12218.64,17285.43,69251.85,41555.8,18975.6,15092.64,8952.38,4344.6,22608.76,13853.08
195810,12689.04,19057.17,72129.92,42894.5,20068.65,15683.94,9286.87,4846.4,23306.19,14418
195811,12990.39,19402.95,74218,43386.2,20959.47,15912,9379,4892.8,24245.15,14910.48
195812,13441.68,19611.5,76001.94,43938.4,21838.32,16219.08,9874.51,5257.2,24850.43,15539.04
195901,13747.44,20203,79816.1,44463.65,24595.83,18226.71,10404.05,5480.4,26244.32,15939.18
195902,14254.59,20160.5,80392.34,44641.85,24056.55,18938.25,10687.95,5444.6,26504.28,16234.02
195903,14610.33,19700,82900.8,41067.4,25017,19850.4,10920,5636.6,26742.9,16385.6
195904,14600.04,19543,82532.23,41922.1,25524.16,19587.51,10713.6,5870.2,27085.31,16185.52
195905,15021.93,21447,85870.62,42604.65,27665.02,20494.44,10856,6562.8,26712.83,16499.94
195906,15152.76,22592,88983.95,41916.05,28950.9,20269.17,11105.6,6475.6,26325.8,16530.53
195907,16095.28,22676.22,91653.11,41487.68,29435.84,21323.7,12313.88,7690.32,26773.08,16534.4
195908,16674.4,24503.43,94973.9,43496.96,29586.8,21451.2,12533.83,8050.02,27729.55,16528.05
195909,16534.56,25100.74,92805.15,41852.72,28801.4,21568.4,12586.95,7747.96,28001.24,16087.62
195910,15901.81,24017.35,88047.78,38939.16,27466.65,21157.6,12298.94,7352.18,26687.23,15380.07
195911,16483.16,23747.85,89108.84,39333.32,28855.56,21432.2,12374.47,7520.26,26848.83,15380.07
195912,16590.37,23549.89,90575.88,38834.64,31454.94,21154.4,12604.38,7911.42,26845.8,15051.08
196001,16741.37,24916.99,92364.7,40450.8,32396,21863.1,12916.46,7758.3,27328.58,15291.24
196002,16163.04,22079.4,84534.72,37371.88,29208.4,22068.8,12138.75,7263.08,26689.25,14588.44
196003,16516.5,21430.64,84541.64,35796.8,30738.5,23873.3,12581.97,7262.86,27335.65,14524.07
196004,16211.2,20287.47,81354.45,35483.24,31138.9,23729.2,12582.8,7362.96,27709.35,14111.76
196005,16440.66,19859.7,78358.35,33934.16,31298.56,23480.1,12522.21,7483.74,28012.35,13937.04
196006,17430.02,19561.78,80978.87,32454.76,34250.24,24245.4,12884.92,8493.76,28325.45,13902.72
196007,18701.35,19784.73,84228.58,33942.48,36281,24960,13930.2,8607.29,31534.32,15442.24
196008,18503.54,19644.1,80656.53,34146.32,34752.38,24983.8,13486.17,8268.27,31062.06,15189.68
196009,19254.01,20103.23,81571.98,35217.52,35091.83,26742.3,13850.18,8450.89,32301.82,15553.76
196010,18537,19028.17,75713.1,34859.24,31961.59,24952.7,12669.15,7702.7,30743.39,14603.17
196011,18808.65,18782.68,74894.58,35637.16,30918.42,24987.6,12668.26,7427.39,30564.62,14435.82
196012,20337.8,18487.21,77992.75,36506.08,33009.87,26017.5,13477.27,7694.88,31583.71,15313.86
196101,21144.96,18426.94,80940.22,38435.28,33941.35,29047.9,13763.85,8122.4,33529.98,15879.24
196102,22262.49,19958.68,86242.2,42118.44,34914.44,31338.9,14115.4,8609.92,35067.2,17082.1
196103,23661.21,20673.1,90162.3,42072.96,35818.91,31557.5,14764.21,9036.5,36240.82,17964.38
196104,24711.4,21470.33,91461.84,42567.5,36723.38,33693.8,15601.7,9368.26,36774.1,18537.54
196105,24355.8,21204.75,90173.04,44578.5,36897.85,33961.7,15663.11,9333.5,37368.99,18614.82
196106,25160.8,21385.56,93856.86,44297,37895.03,33592.3,16208.72,9524.46,38180.02,19292.8
196107,25694.54,21568.41,92718.3,42662.5,38017.6,33221.3,16714.89,9319.83,37556.48,18933.75
196108,26375.5,23071.38,94877.28,43617.5,38696,35358.6,17086.89,9633.09,38559.04,19128.05
196109,27632.65,23309.5,96737.04,43341.5,40366.4,35229,17590.02,9980.39,39881.92,19947.06
196110,27589.15,24591.5,92298.08,40545,40384.8,34219.7,17476.32,9837.56,40350.96,19542.06
196111,28495.4,24636,91985.28,43102.5,41741.6,34240.95,19021.92,10174.74,42388.32,19909.26
196112,29945.4,26746.5,94152.8,44742.88,42787.19,36925.29,19910.64,10473.97,43706,20564.8
196201,28955.05,27302.5,94186.88,46432.4,42417.47,38117.52,19826,10250.18,41770.56,20116.8
196202,27139.68,26984,90610.62,46207.68,40308.96,35801.73,18068.8,9764.65,40595.36,19816
196203,27109.44,26403.5,91448.76,48440.16,40233.91,37044.45,18307.08,10111.49,41533.44,20067.2
196204,26756.64,26084,90877.05,47416.42,40246.55,35918.64,18452.44,10154.04,42262.48,19619.01
196205,24930.72,24899.5,83588.01,45628.32,35794.9,34227,17559.36,9029.11,40995.76,18200.73
196206,22024.8,23458,76259.04,42896.25,31694.52,31571.28,15902.25,8021.48,36495.99,16680.69
196207,20876.88,22039.65,69759.9,41147.82,28844.4,30840.6,14698.56,7182.21,35555.52,16076.92
196208,21942.48,23896.56,73422.72,43093.47,32105.52,33070.92,15299.52,7732.6,38102.48,16970.72
196209,22037.2,24628.41,74672.39,43547.88,33124.62,33360.96,15899.52,7097.11,39169.52,17536.52
196210,20571.18,23913.9,70272.8,42761.97,30112.04,31296.6,14832.96,6796.5,37965.2,16485.28
196211,19869.14,24411.15,71225.68,42481.98,30062.16,32164.2,14594.88,6954.51,37436.88,16559.08
196212,22151.12,25696.35,80051.25,46713.45,34357.86,34233.6,16150.08,8142.92,40138.8,18923.96
196301,22416.84,26431.77,79117.5,48881.97,34215.96,34557.24,16137.6,8198.58,41426.32,19095.45
196302,23723.54,28060.2,83562.82,50069.76,36142.36,35984.76,16739.52,8653.75,43495.92,20070.19
196303,22895.72,27042.24,80974.74,49120.65,34237.46,35358.6,16545.2,8405.58,42718,19905.56
196304,23428.62,29046.03,83145.43,52513.17,35099.18,35996.88,16849.2,8493.44,43386.72,20426.58
196305,23960.06,30620,86798.76,55599.5,37330.3,37338.48,17727.46,9128.7,44308.16,21583.66
196306,24309,32714.5,87927,55116.5,38780.28,36835.32,18123.2,9081.09,44625.36,22275.96
196307,25448.89,41723.15,94710.72,62242.8,24013.44,37302.98,18601.38,11446.56,46149.39,27455.83
196308,25290,41573.65,93263.1,63559.2,23844.48,37217.62,18370.8,11500.56,46387.39,26941.05
196309,26397.12,44116.3,98521.65,65655.6,25011.36,38568.2,19493.46,12560.4,47847.68,28321.05
196310,25880.66,43948.4,97455.36,63218.75,24845.46,39431.26,19659.78,12036.24,46549.64,27301.86
