Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
196301,-1.08,0.507692308,-0.445384615,0.898461538,-0.995384615,-0.183076923,-0.446153846,-0.797692308,0.597692308,0.092307692
196302,-0.9,1.196923077,-0.332307692,1.023076923,-0.783076923,-0.348461538,-0.416153846,-0.996153846,0.533846154,0.182307692
196303,-0.632307692,1.723076923,0.063076923,1.616153846,-0.306153846,0.164615385,-0.066923077,-0.451538462,0.566153846,0.774615385
196304,0.032307692,2.662307692,0.833076923,1.886153846,0.866923077,0.477692308,0.472307692,0.376153846,0.86,1.601538462
196305,0.791538462,2.84,1.266923077,2.362307692,1.347692308,0.875384615,1.066153846,1.130769231,1.578461538,2.110769231
196306,1.430769231,3.328461538,1.892307692,2.912307692,2.184615385,1.513076923,1.776153846,2.142307692,2.032307692,2.693076923
196307,1.405384615,3.165384615,1.956153846,2.837692308,1.709230769,1.286923077,1.935384615,2.279230769,1.782307692,2.675384615
196308,1.206923077,2.856153846,1.712307692,2.416153846,1.457692308,1.346923077,1.679230769,2.576153846,1.346153846,2.136923077
196309,1.843846154,3.824615385,2.351538462,2.528461538,2.778461538,2.073846154,2.225384615,3.147692308,1.513076923,2.684615385
196310,2.009230769,3.273846154,2.253846154,2.462307692,2.767692308,2.180769231,2.233076923,2.830769231,1.518461538,2.652307692
196311,1.295384615,2.744615385,1.388461538,1.996153846,1.881538462,1.619230769,1.399230769,1.596153846,1.12,1.723076923
196312,1.246153846,2.613076923,1.671538462,2.007692308,2.118461538,1.793846154,1.587692308,1.810769231,0.963076923,1.714615385
196401,0.933076923,2.286923077,1.443076923,1.882307692,1.835384615,1.454615385,1.397692308,1.503846154,0.625384615,1.730769231
196402,1.403846154,2.590769231,1.925384615,2.090769231,2.484615385,1.466153846,1.635384615,1.553076923,0.680769231,1.926923077
196403,1.169230769,2.166923077,1.572307692,1.863846154,1.994615385,1.379230769,1.7,1.353076923,0.624615385,1.726153846
196404,1.106153846,1.816923077,1.347692308,1.563076923,1.712307692,1.061538462,1.58,0.807692308,0.504615385,1.462307692
196405,1.083846154,1.263846154,1.259230769,1.621538462,1.43,1.476923077,1.674615385,0.872307692,0.594615385,1.287692308
196406,1.328461538,1.884615385,1.56,1.785384615,1.67,1.473076923,1.873846154,1.322307692,1.058461538,1.490769231
196407,1.346153846,2.003846154,1.572307692,1.466153846,1.511538462,1.373076923,1.979230769,0.954615385,0.996153846,1.373846154
196408,1.100769231,1.887692308,1.462307692,1.400769231,1.204615385,0.964615385,1.752307692,0.429230769,0.816923077,1.263076923
196409,1.216153846,1.925384615,1.543846154,1.916153846,1.118461538,0.714615385,1.856153846,0.963076923,1.082307692,1.647692308
196410,1.066153846,1.071538462,1.305384615,2.136923077,0.463076923,0.281538462,2.067692308,0.87,1.239230769,1.403076923
196411,1.169230769,1.572307692,1.219230769,2.206923077,0.484615385,0.2,2.176153846,1.333846154,1.356153846,1.248461538
196412,1.422307692,1.840769231,1.496923077,1.888461538,0.823846154,0.231538462,2.385384615,1.804615385,1.474615385,1.396153846
196501,1.486153846,1.696153846,1.483076923,1.257692308,0.769230769,0.034615385,2.297692308,1.707692308,1.4,1.499230769
196502,1.283076923,1.638461538,1.181538462,0.943076923,0.581538462,-0.073076923,2.107692308,1.509230769,1.293076923,1.059230769
196503,1.37,2.108461538,1.206153846,0.901538462,0.716923077,0.176153846,2.445384615,1.887692308,1.400769231,1.057692308
196504,1.347692308,1.688461538,1.298461538,0.658461538,1.033076923,0.328461538,2.239230769,1.901538462,1.244615385,0.908461538
196505,0.833076923,1.076923077,0.684615385,0.341538462,0.383076923,0.040769231,1.463846154,1.452307692,0.898461538,0.186153846
196506,0.833076923,1.202307692,0.772307692,0.430769231,0.62,-0.354615385,1.061538462,1.710769231,0.810769231,0.343076923
196507,1.010769231,1.043076923,0.949230769,0.293846154,1.210769231,-0.099230769,1.142307692,1.828461538,0.503846154,0.63
196508,1.067692308,1.476923077,1.345384615,0.773076923,1.829230769,0.102307692,1.063846154,2.325384615,0.611538462,1.009230769
196509,1.141538462,1.576923077,1.320769231,0.677692308,2.142307692,0.004615385,0.816153846,2.363846154,0.548461538,1.025384615
196510,1.242307692,1.247692308,1.404615385,0.496923077,2.428461538,-0.259230769,0.742307692,2.434615385,0.398461538,1.182307692
196511,1.283846154,1.448461538,1.694615385,0.313846154,2.327692308,-0.153846154,0.593076923,2.562307692,0.269230769,1.587692308
196512,1.415384615,1.357692308,1.98,0.412307692,2.432307692,-0.492307692,0.243076923,2.436153846,-0.001538462,2.128461538
196601,0.91,0.953076923,1.499230769,0.106153846,2.245384615,-0.476153846,-0.136153846,1.727692308,-0.626923077,1.926153846
196602,0.579230769,0.770769231,1.168461538,0.193076923,2.006923077,-0.909230769,-0.406153846,1.418461538,-0.670769231,1.509230769
196603,0.671538462,0.672307692,1.472307692,0.666923077,2.632307692,-0.683076923,-0.104615385,1.487692308,-0.539230769,1.763846154
196604,-0.03,-0.493076923,0.731538462,0.313076923,1.771538462,-1.089230769,-0.849230769,0.853846154,-0.799230769,0.992307692
196605,-0.110769231,-0.383846154,0.696153846,0.071538462,1.724615385,-1.266153846,-1.045384615,1.025384615,-0.861538462,1.178461538
196606,0.190769231,-0.046153846,1.057692308,0.254615385,2.028461538,-1.037692308,-0.720769231,1.301538462,-0.593846154,1.556923077
196607,-0.48,-0.797692308,0.29,-0.373846154,1.291538462,-1.362307692,-1.105384615,0.376923077,-1.336153846,0.391538462
196608,-0.91,-1.124615385,-0.266923077,-0.190769231,0.693076923,-1.508461538,-1.431538462,-0.193846154,-1.071538462,-0.141538462
196609,-0.600769231,-1.616923077,-0.374615385,0.124615385,0.309230769,-0.885384615,-1.489230769,0.008461538,-0.413846154,-0.04
196610,-0.626153846,-2.374615385,-0.51,-0.104615385,0.744615385,-0.927692308,-1.453076923,0.29,-0.599230769,0.243846154
196611,-0.695384615,-2.265384615,-0.511538462,-0.21,0.566153846,-0.366153846,-1.872307692,-0.015384615,-0.360769231,0.106153846
196612,-0.066153846,-1.422307692,0.099230769,0.053076923,1.469230769,0.179230769,-1.066153846,0.183076923,-0.118461538,0.76
196701,-0.06,-1.537692308,-0.031538462,-0.032307692,1.84,0.444615385,-0.483846154,0.081538462,-0.018461538,0.337692308
196702,0.318461538,-1.093846154,0.467692308,0.512307692,1.871538462,0.633846154,-0.156153846,0.803076923,0.42,0.498461538
196703,0.877692308,-0.025384615,0.890769231,0.812307692,2.535384615,1.020769231,0.714615385,1.269230769,0.575384615,0.887692308
196704,0.642307692,-0.593846154,0.396153846,0.385384615,1.605384615,0.487692308,0.12,0.863846154,0.167692308,0.508461538
196705,1.223846154,0.146923077,0.988461538,0.848461538,2.556923077,0.926153846,0.634615385,1.682307692,0.276923077,1.404615385
196706,1.827692308,1.133076923,1.454615385,1.556153846,2.868461538,0.379230769,1.277692308,1.897692308,0.593076923,1.951538462
196707,1.856153846,1.326923077,1.533846154,1.413076923,2.926153846,0.373076923,1.466923077,2.080769231,0.556923077,2.085384615
196708,2.643846154,2.284615385,2.38,2.226153846,4.029230769,0.819230769,2.134615385,2.923846154,1.210769231,3.093076923
196709,2.553076923,1.989230769,2.315384615,1.846923077,4.544615385,0.594615385,2.336923077,2.625384615,0.463076923,2.833846154
196710,2.25,1.892307692,2.174615385,1.255384615,4.626923077,-0.105384615,2.509230769,2.353076923,-0.057692308,2.563076923
196711,2.316923077,2.23,2.368461538,1.580769231,3.958461538,0.123076923,2.717692308,1.947692308,0.299230769,2.373846154
196712,2.255384615,2.033846154,1.765384615,1.563076923,3.258461538,0.100769231,3.118461538,1.455384615,0.153076923,2.071538462
196801,1.325384615,0.918461538,0.575384615,1.083076923,2.123846154,-0.563076923,2.15,0.636153846,-0.179230769,0.876923077
196802,1.228461538,1.036153846,0.544615385,1.146923077,1.969230769,-0.814615385,2.126153846,0.534615385,-0.349230769,0.888461538
196803,1.739230769,1.631538462,0.92,1.306153846,2.503076923,-0.87,2.891538462,0.847692308,-0.275384615,1.497692308
196804,1.772307692,0.77,0.878461538,1.274615385,2.201538462,-0.941538462,2.454615385,0.761538462,-0.385384615,1.807692308
196805,2.066153846,1.203076923,1.136923077,1.6,2.389230769,-0.186153846,2.844615385,1.341538462,0.58,2.183076923
196806,1.562307692,0.866923077,0.646153846,1.830769231,1.472307692,-0.41,2.16,0.612307692,0.693846154,1.68
196807,1.314615385,0.132307692,0.507692308,1.396923077,1.211538462,0.196153846,1.872307692,0.373076923,0.447692308,1.293076923
196808,1.753076923,0.654615385,0.891538462,1.780769231,1.516153846,0.519230769,2.440769231,0.387692308,0.518461538,2.022307692
196809,1.579230769,0.633076923,0.726923077,1.653076923,0.489230769,0.670769231,2.323076923,0.161538462,0.563076923,2.003076923
196810,2.142307692,0.976153846,1.515384615,2.156923077,0.783076923,1.353846154,2.663076923,1.17,1.651538462,2.992307692
196811,2.019230769,0.689230769,1.193076923,1.9,0.264615385,0.836153846,2.285384615,0.988461538,1.186153846,2.734615385
196812,1.680769231,0.477692308,0.765384615,1.576153846,-0.263846154,0.918461538,1.940769231,0.846153846,1.119230769,2.38
196901,1.218461538,0.615384615,0.813846154,1.290769231,0.129230769,0.456153846,1.54,0.956153846,0.703846154,1.879230769
196902,1.482307692,1.177692308,1.337692308,2.04,0.899230769,0.608461538,1.995384615,1.539230769,0.718461538,2.210769231
196903,1.504615385,1.237692308,1.377692308,1.954615385,0.88,1.289230769,2.058461538,1.914615385,1.123846154,2.356923077
196904,0.743076923,0.312307692,0.492307692,1.801538462,-0.203076923,1.2,1.153076923,1.126923077,0.933846154,1.340769231
196905,-0.206923077,-0.118461538,-0.274615385,0.941538462,-0.506153846,0.950769231,0.468461538,0.483076923,0.457692308,0.039230769
196906,-0.831538462,-0.53,-0.682307692,0.061538462,-0.769230769,0.286153846,-0.219230769,0.1,-0.420769231,-0.893076923
196907,-0.146923077,-0.08,-0.035384615,0.161538462,0.202307692,0.428461538,0.799230769,1.123076923,-0.533076923,0.013076923
196908,-0.343076923,-0.199230769,-0.449230769,-0.677692308,0.177692308,0.023846154,0.578461538,1.237692308,-0.784615385,-0.260769231
196909,-0.074615385,-0.43,-0.288461538,-1.030769231,0.396923077,0.066153846,0.487692308,1.862307692,-0.168461538,-0.356153846
196910,-0.326153846,-1.132307692,-0.635384615,-1.573846154,0.643076923,-0.086923077,0.103846154,1.892307692,-0.610769231,-0.866923077
196911,-0.835384615,-1.363846154,-1.180769231,-2.233076923,-0.077692308,-0.925384615,-0.520769231,1.6,-1.336923077,-1.742307692
196912,-1.086153846,-1.657692308,-1.464615385,-2.916153846,-0.362307692,-0.611538462,-0.66,1.132307692,-1.440769231,-2.131538462
197001,-0.630769231,-1.063076923,-1.067692308,-2.416153846,0.224615385,-0.092307692,-0.173076923,1.578461538,-0.983076923,-1.476153846
197002,-0.19,-0.420769231,-0.656923077,-2.095384615,0.301538462,0.339230769,0.010769231,1.581538462,-0.359230769,-0.980769231
197003,-1.033076923,-1.48,-1.546923077,-3.344615385,-1.221538462,-0.304615385,-1.25,0.546153846,-0.88,-2.092307692
197004,-1.69,-2.059230769,-2.243846154,-3.115384615,-2.256153846,-1.186923077,-2.276153846,-0.432307692,-1.395384615,-2.870769231
197005,-1.902307692,-2.35,-2.54,-3.588461538,-3.03,-1.920769231,-2.628461538,-0.596923077,-1.758461538,-3.31
197006,-0.823846154,-1.096923077,-1.636153846,-1.843076923,-2.834615385,-0.824615385,-1.398461538,-0.045384615,-0.646923077,-1.872307692
197007,-0.175384615,0.079230769,-0.857692308,-0.6,-1.803076923,-0.286923077,-0.340769231,0.303076923,-0.058461538,-0.783076923
197008,-0.126923077,0.064615385,-0.863846154,-0.854615385,-1.561538462,-0.486153846,-0.356923077,0.211538462,-0.000769231,-0.891538462
197009,-0.096923077,-0.063846154,-0.943846154,0.114615385,-1.85,-0.466923077,-0.434615385,0.068461538,0.256153846,-1.287692308
197010,-0.37,0.164615385,-1.149230769,0.572307692,-1.982307692,-0.266153846,-0.423846154,-0.393076923,0.341538462,-1.61
197011,0.387692308,0.987692308,-0.256923077,1.094615385,-1.503846154,0.17,0.314615385,-0.008461538,1.294615385,-0.54
197012,0.916923077,1.540769231,0.304615385,1.356153846,-1.027692308,1.343846154,1.183076923,0.039230769,1.571538462,0.347692308
197101,1.539230769,2.346923077,0.953076923,2.6,-0.116153846,1.133076923,1.920769231,0.686923077,1.698461538,1.196153846
197102,1.52,2.163846154,0.908461538,2.394615385,0.278461538,0.577692308,2.033076923,0.541538462,1.239230769,0.93
197103,1.756153846,2.439230769,1.288461538,2.761538462,0.659230769,0.464615385,2.547692308,1.259230769,0.743076923,1.410769231
197104,2.306153846,2.779230769,1.813846154,3.105384615,1.292307692,0.74,3.266923077,1.873846154,1.079230769,2.116153846
197105,2.874615385,3.218461538,2.443846154,2.983076923,1.859230769,1.108461538,4.041538462,2.626923077,1.821538462,2.653846154
197106,2.831538462,3.104615385,2.42,3.006923077,2.102307692,1.476923077,4.076153846,2.496923077,2.017692308,2.881538462
197107,2.557692308,3.120769231,2.538461538,1.935384615,2.355384615,0.668461538,3.739230769,2.574615385,1.168461538,2.801538462
197108,2.438461538,2.479230769,2.170769231,1.304615385,1.620769231,0.496923077,3.39,2.486923077,0.694615385,2.382307692
197109,1.672307692,1.873846154,1.396153846,0.722307692,0.502307692,0.427692308,2.516923077,1.680769231,0.893076923,1.473076923
197110,1.593076923,2.045384615,1.566153846,0.495384615,0.910769231,0.749230769,2.661538462,1.71,0.860769231,1.905384615
197111,2.033076923,1.996923077,2.036153846,0.798461538,1.464615385,0.86,2.926923077,2.080769231,0.763076923,2.25
197112,1.653076923,1.774615385,1.676923077,0.635384615,1.771538462,0.410769231,2.535384615,1.872307692,0.19,1.864615385
197201,1.631538462,1.529230769,1.587692308,0.806153846,1.497692308,-0.320769231,2.33,2.041538462,-0.229230769,1.438461538
197202,1.346923077,1.686923077,1.687692308,0.023076923,1.367692308,0.061538462,2.203076923,1.976153846,-0.041538462,1.443846154
197203,1.149230769,1.373846154,1.506153846,-0.236153846,0.803076923,-0.076153846,1.637692308,1.777692308,-0.440769231,1.124615385
197204,1.01,0.623076923,1.325384615,-0.291538462,0.906153846,-0.043846154,1.366923077,1.737692308,-0.181538462,0.742307692
197205,1.159230769,0.733076923,1.325384615,-0.006923077,1.18,0.153846154,1.209230769,2.096923077,-0.017692308,0.743846154
197206,1.044615385,0.619230769,1.326153846,-0.170769231,1.42,0.13,0.985384615,2.177692308,-0.343846154,0.617692308
197207,1.200769231,1.313846154,1.883076923,0.949230769,2.301538462,0.812307692,1.228461538,2.425384615,0.279230769,1.187692308
197208,0.76,0.433076923,1.293076923,1.022307692,1.773846154,1.159230769,0.707692308,2.15,0.472307692,0.516923077
197209,0.765384615,0.256153846,1.393846154,1.390769231,1.64,1.313076923,0.724615385,2.214615385,1.107692308,0.635384615
197210,1.626923077,1.268461538,2.183076923,2.197692308,2.168461538,1.995384615,1.443846154,2.363846154,1.442307692,1.353076923
197211,1.696923077,1.389230769,2.317692308,2.276923077,2.185384615,2.073846154,1.566153846,2.597692308,1.417692308,1.315384615
197212,0.525384615,0.396923077,1.265384615,1.983846154,1.465384615,1.33,0.445384615,1.907692308,0.463846154,0.108461538
197301,-0.003076923,-0.326923077,0.84,1.405384615,0.584615385,0.895384615,-0.07,1.650769231,0.336153846,-0.618461538
197302,-0.44,-0.59,0.433846154,1.444615385,0.345384615,0.917692308,-0.939230769,1.163076923,0.362307692,-0.813846154
197303,-0.930769231,-1.312307692,-0.110769231,1.784615385,-0.253846154,1.009230769,-1.74,0.706153846,0.328461538,-1.589230769
197304,-1.24,-1.597692308,-0.35,1.57,-0.51,1.026153846,-1.860769231,0.703846154,0.571538462,-2.113846154
197305,-1.538461538,-1.706153846,-0.544615385,1.415384615,-0.802307692,0.906153846,-2.415384615,0.42,0.394615385,-2.086923077
197306,-0.876153846,-0.927692308,0.130769231,1.516923077,-0.223076923,1.085384615,-1.263846154,0.753076923,0.330769231,-1.003076923
197307,-1.008461538,-1.074615385,-0.028461538,1.313076923,-0.579230769,0.726153846,-1.399230769,-0.016923077,0.166153846,-0.946923077
197308,-0.550769231,-0.759230769,0.153846154,1.071538462,-1.014615385,0.917692308,-0.796153846,-0.036923077,0.316153846,-0.666153846
197309,-0.53,-1.034615385,0.265384615,1.489230769,-0.629230769,0.163076923,-1.023076923,0.136923077,0.042307692,-0.613076923
197310,-1.633076923,-2.099230769,-0.931538462,0.774615385,-1.256923077,-0.160769231,-2.532307692,-0.576153846,-1.371538462,-1.733846154
197311,-2.286153846,-3.012307692,-1.179230769,0.96,-1.781538462,-0.353076923,-3.021538462,-0.88,-1.600769231,-1.936923077
197312,-2.144615385,-2.663076923,-1.210769231,0.300769231,-1.838461538,-0.31,-2.639230769,-1.360769231,-1.132307692,-1.792307692
197401,-1.779230769,-2.224615385,-0.939230769,-0.199230769,-2.032307692,0.219230769,-2.238461538,-1.364615385,-0.782307692,-1.139230769
197402,-1.585384615,-1.758461538,-0.840769231,0.110769231,-2.011538462,0.223076923,-1.998461538,-1.216923077,-0.909230769,-0.950769231
197403,-1.793076923,-1.842307692,-0.992307692,-0.613846154,-2.2,-0.226153846,-1.710769231,-1.390769231,-1.680769231,-1.420769231
197404,-1.527692308,-1.41,-0.802307692,-1.11,-2.012307692,-0.409230769,-0.976923077,-0.978461538,-2.012307692,-1.468461538
197405,-1.409230769,-1.287692308,-0.73,-0.865384615,-2.04,-0.321538462,-1.019230769,-1.185384615,-2.514615385,-1.504615385
197406,-1.926153846,-1.99,-1.256923077,-1.039230769,-2.683076923,-0.883846154,-1.569230769,-2.268461538,-2.263846154,-1.994615385
197407,-3.292307692,-3.059230769,-2.547692308,-1.722307692,-3.443076923,-0.863076923,-3.42,-3.420769231,-2.743076923,-3.548461538
197408,-3.969230769,-3.74,-3.387692308,-2.04,-4.458461538,-0.853846154,-4.019230769,-4.085384615,-2.685384615,-4.114615385
197409,-3.216923077,-4.028461538,-2.489230769,-1.14,-3.102307692,-0.609230769,-3.804615385,-1.875384615,-2.293076923,-3.112307692
197410,-3.333076923,-4.041538462,-2.983846154,-1.863076923,-3.776923077,-0.420769231,-3.975384615,-2.108461538,-2.044615385,-3.243076923
197411,-2.277692308,-3.093076923,-2.212307692,-1.327692308,-3.303076923,-0.150769231,-2.797692308,-1.77,-1.215384615,-2.543076923
197412,-0.703076923,-1.163846154,-1.176923077,-1.488461538,-1.794615385,0.353846154,-0.777692308,-1.472307692,-0.028461538,-1.363076923
197501,-0.57,-1.294615385,-0.583846154,-0.734615385,-0.874615385,0.596153846,-0.916923077,-0.044615385,-0.307692308,-1.230769231
197502,-0.028461538,-0.703846154,-0.185384615,-0.79,-0.751538462,0.164615385,-0.182307692,0.148461538,-0.431538462,-0.993846154
197503,0.352307692,-0.398461538,0.61,0.024615385,-0.113076923,0.444615385,0.272307692,0.110769231,-0.273846154,-0.46
197504,1.038461538,0.106153846,0.993846154,1.459230769,0.620769231,1.123846154,0.749230769,0.723076923,1.313846154,0.470769231
197505,1.671538462,0.850769231,1.434615385,2.514615385,1.123076923,1.553846154,1.238461538,0.802307692,2.518461538,1.574615385
197506,1.302307692,0.900769231,1.007692308,2.213846154,0.626923077,1.206153846,0.874615385,0.001538462,2.625384615,1.526923077
197507,1.845384615,1.54,1.500769231,2.191538462,1.048461538,1.516923077,1.846923077,0.826153846,2.464615385,1.644615385
197508,2.441538462,1.858461538,1.851538462,2.76,1.360769231,1.423846154,2.580769231,0.946923077,3.053076923,1.976923077
197509,4.186923077,3.522307692,3.250769231,3.258461538,3.303846154,2.241538462,4.259230769,2.964615385,3.656923077,3.013846154
197510,3.297692308,3.468461538,2.244615385,1.52,2.549230769,1.734615385,3.812307692,1.087692308,2.896923077,1.732307692
197511,3.476923077,3.797692308,2.610769231,1.846153846,2.831538462,1.964615385,4.02,0.690769231,3.010769231,1.921538462
197512,4.370769231,5.293846154,4.246153846,2.428461538,4.647692308,2.574615385,4.979230769,1.548461538,3.718461538,3.25
197601,2.839230769,3.953846154,3.278461538,1.685384615,3.563846154,1.994615385,3.339230769,1.093846154,1.997692308,2.119230769
197602,2.58,3.880769231,2.713076923,2.069230769,2.776153846,1.643076923,3.220769231,0.361538462,2.036153846,2.05
197603,1.904615385,3.511538462,2.215384615,2.401538462,2.437692308,1.840769231,2.056923077,-0.068461538,2.189230769,1.614615385
197604,1.498461538,2.959230769,1.393076923,2.265384615,2.052307692,1.686923077,1.423076923,-0.34,2.204615385,1.232307692
197605,1.380769231,3.085384615,1.497692308,1.705384615,2.233076923,1.691538462,1.203846154,-0.556923077,1.883076923,1.209230769
197606,1.081538462,2.218461538,1.073076923,1.174615385,1.888461538,1.473846154,0.454615385,-0.656153846,1.271538462,0.748461538
197607,1.471538462,2.266923077,1.402307692,1.428461538,2.546923077,2.162307692,1.256923077,0.436153846,1.864615385,1.132307692
197608,1.831538462,2.878461538,1.54,1.960769231,2.997692308,2.562307692,1.304615385,0.971538462,2.28,1.598461538
197609,1.901538462,2.984615385,1.701538462,1.863846154,2.716153846,2.756153846,1.503846154,1.186153846,2.29,2.047692308
197610,1.223076923,2.244615385,1.226153846,2.036923077,2.199230769,2.473846154,1.126923077,-0.380769231,2.032307692,1.906153846
197611,1.312307692,2.729230769,1.449230769,2.644615385,2.108461538,2.412307692,0.965384615,-0.293076923,2.294615385,2.276923077
197612,1.115384615,2.440769231,1.107692308,2.659230769,1.906153846,2.427692308,0.660769231,-0.482307692,2.253846154,1.98
197701,0.160769231,0.973076923,-0.24,1.789230769,0.447692308,1.771538462,-0.18,-1.096923077,1.348461538,0.851538462
197702,0.134615385,0.414615385,-0.396923077,1.871538462,0.352307692,1.418461538,-0.737692308,-0.733076923,1.631538462,0.603076923
197703,0.119230769,0.380769231,-0.412307692,1.51,-0.141538462,1.424615385,-1.267692308,-1.634615385,1.672307692,0.619230769
197704,0.177692308,0.196923077,-0.512307692,1.316153846,0.006923077,1.402307692,-1.122307692,-1.447692308,1.750769231,0.674615385
197705,0.692307692,0.773846154,-0.157692308,1.36,0.564615385,1.78,-0.224615385,-0.536153846,2.296923077,1.213846154
197706,0.503846154,0.259230769,-0.732307692,0.828461538,-0.079230769,1.438461538,-0.345384615,-0.99,2.035384615,0.770769231
197707,0.396923077,0.274615385,-0.674615385,0.439230769,0.128461538,1.169230769,0.182307692,-0.669230769,1.568461538,0.679230769
197708,0.44,0.507692308,-0.628461538,0.566923077,0.055384615,1.072307692,-0.096153846,-0.900769231,1.497692308,0.760769231
197709,0.064615385,-0.183076923,-1.035384615,-0.168461538,-0.412307692,0.559230769,-0.361538462,-1.308461538,0.940769231,0.347692308
197710,0.543076923,0.057692308,-0.440769231,0.282307692,0.335384615,0.631538462,0.127692308,-0.556923077,1.336153846,0.88
197711,0.407692308,0.065384615,-0.334615385,0.358461538,0.392307692,0.555384615,-0.351538462,0.233846154,1.068461538,0.771538462
197712,-0.401538462,-1.208461538,-1.259230769,-0.654615385,-0.266923077,-0.030769231,-1.056923077,-0.390769231,0.214615385,-0.283076923
197801,-0.078461538,-0.858461538,-0.998461538,-0.758461538,-0.236153846,0.278461538,-0.552307692,0.056923077,0.122307692,0.023846154
197802,0.347692308,-0.12,-0.648461538,-0.375384615,-0.239230769,0.406153846,-0.195384615,0.393076923,0.574615385,0.576153846
197803,0.985384615,0.883846154,0.240769231,0.304615385,0.787692308,0.713076923,0.850769231,1.238461538,0.580769231,1.303076923
197804,1.270769231,0.648461538,0.526153846,0.169230769,1.177692308,0.631538462,1.211538462,2.042307692,0.485384615,1.333846154
197805,1.322307692,0.466923077,0.616923077,-0.086923077,1.263076923,0.403846154,1.273846154,2.271538462,0.42,1.377692308
197806,1.248461538,0.490769231,0.946923077,-0.288461538,1.324615385,0.363076923,1.200769231,2.258461538,0.196923077,1.472307692
197807,1.473846154,0.899230769,1.516153846,0.247692308,1.8,0.703846154,1.643076923,2.507692308,0.166153846,1.987692308
197808,1.436923077,0.931538462,1.443076923,1.053846154,1.442307692,0.970769231,1.086923077,2.004615385,0.396153846,1.986923077
197809,0.526923077,-0.051538462,0.640769231,0.177692308,0.747692308,0.355384615,0.055384615,1.081538462,-0.303076923,0.91
197810,0.953076923,0.351538462,1.211538462,0.930769231,1.383846154,0.976153846,0.490769231,1.609230769,0.17,1.443846154
197811,0.731538462,0.158461538,1.006153846,0.892307692,1.477692308,0.813846154,0.024615385,1.409230769,-0.255384615,1.048461538
197812,1.056923077,0.592307692,1.422307692,0.995384615,1.624615385,0.927692308,0.560769231,1.473076923,0.257692308,1.467692308
197901,1.194615385,0.847692308,1.535384615,1.575384615,1.733846154,1.199230769,0.754615385,1.268461538,0.484615385,1.626153846
197902,1.502307692,1.323846154,2.283846154,2.375384615,2.586923077,0.894615385,1.246153846,1.887692308,0.696153846,2.265384615
197903,1.2,1.083846154,1.962307692,2.550769231,2.665384615,0.528461538,1.086153846,1.6,0.296153846,1.965384615
197904,0.533846154,0.278461538,0.908461538,1.853076923,1.489230769,0.307692308,0.052307692,0.689230769,0.385384615,1.222307692
197905,0.46,0.498461538,0.846923077,2.498461538,1.402307692,0.487692308,0.182307692,0.656923077,0.714615385,1.565384615
197906,0.64,0.876153846,1.123846154,2.916153846,1.313076923,0.596923077,0.420769231,0.583076923,0.814615385,1.84
197907,0.946923077,0.882307692,1.112307692,3.263846154,1.11,0.607692308,0.708461538,0.557692308,0.755384615,1.783846154
197908,0.482307692,0.693846154,0.756153846,3.318461538,0.511538462,0.149230769,0.220769231,0.439230769,0.554615385,1.243846154
197909,-0.08,0.003076923,0.235384615,2.768461538,0.236923077,-0.330769231,-0.256923077,0.316923077,0.128461538,0.559230769
197910,1.207692308,0.682307692,1.492307692,4.27,1.697692308,0.33,1.127692308,1.977692308,1.272307692,2.180769231
197911,1.297692308,0.882307692,1.594615385,3.998461538,1.444615385,-0.019230769,1.158461538,1.739230769,0.97,2.306153846
197912,1.403846154,1.621538462,2.018461538,4.860769231,1.516153846,-0.184615385,1.276153846,1.376923077,1.187692308,2.628461538
198001,0.711538462,0.752307692,1.333076923,5.583846154,0.910769231,-0.578461538,0.471538462,0.911538462,0.440769231,1.903846154
198002,0.353076923,0.352307692,0.778461538,4.166153846,0.190769231,-0.733076923,0.149230769,1.040769231,0.052307692,1.213076923
198003,0.536923077,-0.302307692,0.468461538,3.977692308,-0.339230769,-0.183846154,-0.045384615,0.981538462,0.791538462,1.051538462
198004,1.126923077,-0.200769231,0.970769231,3.957692308,0.006153846,0.366153846,0.724615385,1.484615385,1.355384615,1.557692308
198005,1.493076923,0.073846154,1.332307692,4.582307692,0.391538462,0.313846154,1.104615385,1.703846154,1.597692308,1.979230769
198006,1.837692308,0.747692308,1.892307692,4.003076923,1.544615385,0.242307692,1.696923077,2.016153846,1.204615385,1.950769231
198007,1.79,0.702307692,1.865384615,4.163846154,1.944615385,0.736153846,1.761538462,2.028461538,0.958461538,1.902307692
198008,1.224615385,0.414615385,1.520769231,4.074615385,1.642307692,0.493076923,1.17,1.648461538,0.813846154,1.733846154
198009,1.393076923,0.248461538,1.606153846,4.240769231,1.926923077,0.427692308,1.109230769,1.590769231,1.133076923,1.906153846
198010,2.054615385,1.340769231,2.946153846,6.313846154,3.275384615,0.815384615,2.013846154,2.602307692,2.156923077,3.254615385
198011,1.737692308,1.432307692,2.403076923,4.791538462,2.556923077,0.566153846,1.598461538,2.283846154,1.402307692,2.66
198012,1.632307692,1.003076923,1.91,3.788461538,1.797692308,1.109230769,1.402307692,2.003076923,1.263846154,2.144615385
198101,1.583846154,0.799230769,1.708461538,2.663076923,1.268461538,1.432307692,1.548461538,2.244615385,1.039230769,1.851538462
